,ID,Post_URL,Img_URL,Likes,Owner,Text,Date
398,B3enNXiFEv0,http://instagram.com/p/B3enNXiFEv0,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/70333879_141459813798220_3058292885917437106_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=oylEesFAjhcAX8x3_Y7&oh=8d4a35cccb7cbfd7d11833b0d3c3f53d&oe=5E9108AA,18,4702290783,Caught on camera! Little girl is helping mom & dad at @ruffco.sg pop up at @spcasingapore @thestarvista . #hardworking #hardworkingwomen #hardworkingdog #hardworkingdogs #dogsatwork #dogatwork #littledogatwork #dogatworkday #littlemaltese #spcasingapore #ruffcosg #ruffco,11/10/2019 20:42
399,B3emp_wFw0C,http://instagram.com/p/B3emp_wFw0C,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/72677043_462303051039806_6382416491673653922_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=xQOIT7VSBbIAX8Ke0Qd&oh=31c5f8f26f84d6fedfaf88816cdde483&oe=5E96089D,18,4702290783,RuffCo is delighted to be part of SPCA event at The Starvista last weekend. Very happy to see malls in Singapore opening up to pets and owners and allowing pet events on their premises. Kudos to Starvista! . #ruffcosg #spcasingapore #spca #thestarvistasingapore #thestarvista #petfriendly #petfriendlymall #petfriendlysingapore,11/10/2019 20:37
405,B3cJYsaldA6,http://instagram.com/p/B3cJYsaldA6,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/71094995_513992802488597_5565943527968757114_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=rJWddRplchQAX9Edrrh&oh=d831a759c2f2b63b7c0b6ad67da2652d&oe=5E68513C,18,4702290783,"""I'm a ghost with the most, babe."" –Beetlejuice . #halloween #spcasingapore #spca #pets #petsofinstagram #haloweenfun #haloweenforpets",10/10/2019 21:43
408,B3bB2EUF82x,http://instagram.com/p/B3bB2EUF82x,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/70305302_3032193753464722_459888544708478807_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=LPV-f1h5MlYAX9WS_JJ&oh=3d4a07ea2d32bdeac2335b6ed1a96736&oe=5E8DF62A,18,17581914571,"We can’t change their past, but we can help them build a better future. . . .  #adoptdontshop #sgadoptdontshop #sgadoption #spcasingapore #givethemahome #singaporespecial #sgrescueddogs #sgrotties",10/10/2019 11:18
472,B261RI-H9IL,http://instagram.com/p/B261RI-H9IL,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69292656_140705160537924_4003770103249112157_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=8cq61LQJ7u0AX_eXgRw&oh=be17befbf38d6338adc9ca4a29575263&oe=5E993434,18,7597551613,"Today several eager volunteers from Bloomberg came down to the SPCA to spend time with the doggos. <U+0001F436>  We even managed to get a decent group photo! <U+0001F389><U+0001F38A> Check out some of the 11,398,734 shots that we took just to get everyone looking in the same direction! <U+0001F605>  #spcasingapore #positivetraining #singaporedogs #sgdog #positivereinforcement #puppylove_sg #dogtraining #corporatevolunteering #bloomberg #spcasg #dogwalking",27/9/2019 23:12
504,B2alNi4gmL8,http://instagram.com/p/B2alNi4gmL8,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/71168987_155310868877949_7025757004462913533_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=XTBAu_9jLjsAX_nhm-U&oh=e74b6ceab79049c325b1a48ab022524f&oe=5E689F94,18,12597544940,The water in mommy's cup is always better. <U+0001F60B><U+0001F61D><U+0001F643> . #cat #catvideo #catdrinkingwater #spcasingapore #adoptdontshop #singaporecats #sgcats #catsofsingapore #catsofinstagram #cute #pet #<U+732B> #<U+306D><U+3053>,15/9/2019 10:37
581,B1qx_TunwrO,http://instagram.com/p/B1qx_TunwrO,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/69058671_350248942529876_88962969242634999_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=cLDJHe_6KpMAX_pWS2d&oh=62f449b9512891c796fa1ac040070f2a&oe=5E9924EE,18,3221582896,"It’s National Dog Day! <U+0001F436> On this day, we celebrate all dogs, mixed breed and pure. We also recognise the number of dogs that need to be rescued each year and acknowledge family dogs and dogs that work selflessly each day to save lives, keep us safe and bring comfort. <U+0001F9AE><U+0001F415><U+200D><U+0001F9BA><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800> --<U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800> Animals might not be able to speak for themselves or advocate their own rights, but Singapore has a few charities that lend them a voice. At Gift-It-Forward, we work with 3 animal charities, @eyesofacres, @sosdsingapore and @spcasingapore.<U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800> --<U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800> If you’re an animal lover, host your own #GiftItForwardSG event and select one of these impactful charities to #makeadifference with. <U+0001F496><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800><U+2800>",27/8/2019 21:05
588,B1ogfyZHUe8,http://instagram.com/p/B1ogfyZHUe8,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/66623518_2437669632945564_1483883465669740798_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=1ycY_Rwxt3oAX92HHyN&oh=f97b3a23b8bbfbd505fb0fb7dc21cf26&oe=5E8E1C3F,18,2359236541,"Lazy, hazy bank holiday weekend. #ellahasabetteridea #summerinlondon #summertime #happypuppy #dogsofinstagram #rescuedog #spcasingapore #vitamind #nationaldogday",26/8/2019 23:53
20,B9ML0LSpCO6,http://instagram.com/p/B9ML0LSpCO6,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/89124647_210558883666101_1391149818316912199_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Z20C8dIUFukAX8_5Tz9&oh=ad507b778d0f0d79b4aceef38dcdc497&oe=5E94483E,17,18406918267,What?! Look at me... Do I look like I am capable of assault?! #violentkitty  #viciouskitty  #catsofinstagram #singaporecats #sgcats #asiancats #catsofasia #polydactyl #polydactylcat #polydactylcats #softkitty #catlovers #spcasingapore #browntabby #splooting #splootingkitty #splootingcat  #catslife  #kittylife,1/3/2020 20:05
78,B8LlUeeAOB6,http://instagram.com/p/B8LlUeeAOB6,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/83128547_823801761416582_4551131288640765287_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=lGjV4NgDlNEAX8KO_ic&oh=a08913886e99f370162ef1dbdfebc028&oe=5E910087,17,12597544940,Why am I so pretty? <U+2728> . #model #cattitude #catmodel #prettyeyes #catsofsingapore #catsofinstagram #catsofig #meow #dailycute #dailycat #catsofsg #sgcats #singaporecats #spcasingapore #adoptdontshop,5/2/2020 17:57
85,B8B8Zr_AY21,http://instagram.com/p/B8B8Zr_AY21,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/83438282_603319263797018_3576442096987175559_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=cEcy52qgffwAX937BMr&oh=0f48341791074c87e2ce0e27a5c8719a&oe=5E6872F0,17,12597544940,I caught it! <U+263A><U+FE0F><U+0001F601><U+0001F607> . #cat #cats #tailwagging #happycat #dailycat #kitty #meow #catsofsingapore #singaporecats #sgcats #spcasingapore #adoptdontshop #<U+306D><U+3053>,2/2/2020 0:07
381,B3ocPjunrbF,http://instagram.com/p/B3ocPjunrbF,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/73505115_136997260939845_2260536860504041859_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=JGWrl66nOkAAX9kBkDS&oh=b0e7a8a5dcb1798f17fe37fc73df6a3e&oe=5E991B17,17,7597551613,I think Ashe has mastered Tongue Out Tuesday <U+0001F604> . . #singaporedogs #sgdog  #puppylove_sg #dogwalking  #spcasg #spcasingapore #tongueouttuesday #dogsofinstagram,15/10/2019 16:19
383,B3mM-FNpj5c,http://instagram.com/p/B3mM-FNpj5c,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/72129189_685519091957342_8326739389707960165_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=e3M2TjWi1WcAX_yxz2L&oh=e1ec14e58e1a0028a299228dec075db6&oe=5E68508C,17,14772357848,"The Bucket Game (by @chiragpatel.co ) helps us check for consent from our dogs whenever we have to handle and do tactile procedures with them. When the dog looks at the bucket, it means “yes continue”, when they look away from the bucket, it means “stop”. When a dog is allowed to have a choice in what happens to them, they are more empowered and will be more likely to say yes. This means we don’t have to force our dogs into being handled when they don’t want to or in ways that they don’t want to be handled. Instead, we can teach our dogs that they have a say in the handling, and if they consent, they most certainly get rewarded for it!  Notes: - Use a bucket/container that you will ONLY use for this purpose - Put food that your dog likes in the bucket and reward with the food from the bucket (this also helps with impulse control) - Remember to occasionally toggle back easier steps so as to not make things harder and harder for the dog.  #cooperativecare #consentfordogs #thebucketgame #dogtraining #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets",14/10/2019 20:13
424,B1h6b7yH8QD,http://instagram.com/p/B1h6b7yH8QD,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/67427787_397538217630395_7999273974422598600_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=vi2uKVazpVIAX8M6ZHQ&oh=04ea113a0fc3e58b170c6f8103adde78&oe=5EA730EC,17,18406918267,Hi! I am 7 months old... #catsofinstagram #singaporecats #sgcats #catsofasia #asiancats #browntabby #splooting #splootingkitty #splootingcat #spcasingapore #catshower #browntabby,24/8/2019 10:25
437,B3QxfJ5FpTc,http://instagram.com/p/B3QxfJ5FpTc,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/70596255_164154568106513_2854334619294754060_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=9jEVtywQG3AAX-51mpc&oh=dc8359942bff6e382b637e121c706691&oe=5E979E7D,17,4469825214,#worldanimalday #spca #spcasingapore Meet our handsome ambassador!! And more coming at 12am!!!,6/10/2019 11:43
464,B3ConJHg80z,http://instagram.com/p/B3ConJHg80z,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/71071119_172042177305671_3407280343185776471_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=aU-XwIlpqMUAX-eFxwZ&oh=2080a73ae07e3c7f9dd3f3118e76d87b&oe=5E8F6F44,17,9373844700,GN<U+2728>,30/9/2019 23:56
568,B1vA1tOAuIQ,http://instagram.com/p/B1vA1tOAuIQ,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/67609798_389921745275888_2333260266990622082_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=gmSCaTeHRA4AX-xjMyz&oh=d51cec400a9a8931930b5e3c77b019c8&oe=5E942666,17,7459210356,Jiejie says I can model beds to show how comfy they are. Do you feel like having a nap now? . #comfy #nap #pillow,29/8/2019 12:31
58,B8qbn2Vp-v5,http://instagram.com/p/B8qbn2Vp-v5,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/84158748_640187510141541_2301626341678690665_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=VGfvC_e4Du0AX9Q-I3v&oh=d8a6183abe14f7b6e38f1c48fabc44c7&oe=5E8F9764,16,18406918267,Super tired from struggling during fur-drying... <U+0001F639>  #catsofinstagram #singaporecats #sgcats #asiancats #catsofasia #polydactyl #polydactylcat #polydactylcats #softkitty #catlovers #spcasingapore #browntabby #splooting #splootingkitty #splootingcat  #catslife  #catlife  #kittylife,17/2/2020 17:29
61,B8nAXojpQGJ,http://instagram.com/p/B8nAXojpQGJ,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/84451877_194503421754078_1158850111989285775_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=mDmxv62uga0AX9hYRK-&oh=c6d58fac8cbb254b60381d89f3350a72&oe=5E93818B,16,18406918267,I am a model.  #catsofinstagram #singaporecats #sgcats #asiancats #catsofasia #polydactyl #polydactylcat #polydactylcats #softkitty #catlovers #spcasingapore #browntabby #splooting #splootingkitty #splootingcat #catlife<U+0001F43E> #catslover #kittylife,16/2/2020 9:33
104,B7qwAVfF9b_,http://instagram.com/p/B7qwAVfF9b_,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/82042469_182387702838307_5950783529935772719_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=a7KymfY9t1gAX9rdgs9&oh=1917a7e443b569588b321c68848807f6&oe=5E954B8D,16,7459210356,On his selfish step because he doesn't like Happy to go too near him. . #sillydog #sillyoldbear #selfish #jealous,23/1/2020 23:56
315,B4bIZA9F_Z4,http://instagram.com/p/B4bIZA9F_Z4,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/75285389_148043946510357_2351471471347554984_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=k9PjR90UtiEAX9PoJE-&oh=76392b4bdbd3fa8be1336b1898b8364d&oe=5E8FB4FA,16,1645561518,The face Spike gave after a good quality walk. <U+0001F973> Quality Walk mean he get to come out to do a short sniff and then play with snuffle mat. <U+0001F60A> Doing things that doesn’t stress him up.  Yes! He is up for adoption too @spcasingapore. . . . #forcefreetraining#letthemsniff#dogwalking#shelterdogs#positivetraining#spcasingapore#youdonthaveto#adoptdontshop#mutt#singaporespecials#dogs#browndogs#xbreed#crossbreed#singaporespecials#instagramofdogs#instagramofdogsg#enrichment,4/11/2019 8:47
516,B2RE4nHA6EU,http://instagram.com/p/B2RE4nHA6EU,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/69663364_916004318775783_8976675003479933587_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=H4GWh89EGRwAX9foTWQ&oh=f777ab268cd3f73b10e811bcbff31ecb&oe=5E942D0F,16,7459210356,"<U+0001F3B6> Nee naw nee naw <U+0001F3B6>  It's the Pawlice! Stop in the name of the Paw! Gib me some ID please. . Real police dogs do really good work, not like Buttsy who is only playing pretend. We don't know who will see this, but to all the K9 units out there, you have our respect and thanks! . #policedog #pretend #bicycle",11/9/2019 18:01
37,B85zT56lXlH,http://instagram.com/p/B85zT56lXlH,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/87727730_2471820262920150_1713726242079363028_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=T_MNNWjee1cAX8-yNcl&oh=5cc5117d111e74c51d19b57688fa6a78&oe=5E900336,15,30743448519,Hello world. Ma family adopted me on 21.02.2020 from @spcasingapore #goodmorningswissroll . . . . . #spcasingapore #mdtmydogtrainer #singaporecats #sgcatowners #sgkittens #happycathappylife #9gagcats #catsfollowers #catsofsingapore #sgcatlover #sgcatlovers #sgcat #sgcats #catsg #sgcatstagram #sgcatsdaily #sgkitten #kittens #sgdaily #cutecatsofinstagram #catsofinstagram #cats_of_instagram #sgpet #swissroll #lolcats #funnycatvideos #celebritycat,23/2/2020 16:44
113,B7dzHhxn_oI,http://instagram.com/p/B7dzHhxn_oI,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/82566912_167178227849178_1182202120526969188_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=QFYJ_zFNcewAX9fmimP&oh=1923b75d5aa03ed4681c84c148feac44&oe=5E687A84,15,7597551613,This little 3-month-old pup took the lift for the very first time!  He was calm and enjoyed the non-stop stream of treats while in the lift. This early experience will stand him in good stead in the future. Way to go puppy!  This little guy at the SPCA is waiting for a family to call his own. Are you the one?  #puppylove_sg #petsbehavingwell #positivereinforcement #singaporedogs #singaporedogtrainer #positivedogtraining #dogsofinstagram #sgdog  #adoptdontshop #spcasingapore #puppy #puppysocialization,18/1/2020 23:15
226,B5uyf-enmj3,http://instagram.com/p/B5uyf-enmj3,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/67968508_160126612060195_4116484429770149345_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=e1H8nTHB1zQAX8VgzHw&oh=af991c4471e0f93933ed6e6ae37196c4&oe=5E684E3B,15,7597551613,Looks like Beary the Chow-mix really enjoyed the brushing session <U+0001F601> . . . #puppylove_sg #spcasingapore #positivereinforcementtraining #chowchow #singaporechow #singaporechowchows #dogsofinstagram,6/12/2019 20:39
285,B44tPVEFVb_,http://instagram.com/p/B44tPVEFVb_,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/73177912_110033680298603_8334138149466862018_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=vVyv8woLnZsAX_eHKym&oh=68598d53e2ae1cc974e628e0422c4da1&oe=5E8FAF6D,15,17581914571,"‘Learning occurs at threshold, not below threshold’  Here we see 3 puppies - Masson, Rondon and Raine taking baby steps to climb a flight of stairs. Small increment at their own pace, with lots of treats and encouragement from the corporate volunteers from Bloomberg <U+0001F44F><U+0001F3FC> . . . . #spcasingapore #adoptdontshop #dogsforadoptionsg #rescuedogsofinstagram #sgdogs #mdtmydogtrainer #behaviourjunkie #puppies #sgpuppy #puppiesofinstagramsg #sgpuppytraining #iaabcpets #petsbehavingwell #fearfreepets #fearfreeshelters #thankstomaddie",15/11/2019 20:27
297,B4nbBeWFpZf,http://instagram.com/p/B4nbBeWFpZf,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/68720476_167516124335495_7016742779456537732_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=BKV_IS7Vl_gAX-nmSMV&oh=25e2289dde2063f8f5787552049fb063&oe=5E98E8CF,15,7459210356,Jiejie gave me a haircut. Swipe for moar and my one long one short ear (halfway through haircut). About time! My ears were getting into my food and water =_= . #haircut #trim #happy,9/11/2019 3:20
363,B33O_HwnXPY,http://instagram.com/p/B33O_HwnXPY,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/74687587_2411707349054017_4129335948027112345_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=wqP-5e1Q5EQAX8ZN3BW&oh=6b5feb5759bd1c1b83eea8aacb3cd18a&oe=5E99142B,15,18406918267,Stop taking pictures and open the door NAUOOOOW!! #catsofinstagram #singaporecats #sgcats #asiancats #catsofasia #polydactyl #polydactylcat #polydactylcats #softkitty #catlovers #spcasingapore #browntabby #splooting #splootingkitty #splootingcat,21/10/2019 10:12
423,B3UIY_4Bzf-,http://instagram.com/p/B3UIY_4Bzf-,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/72195639_192447008449642_9080150600262225652_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=TFM8nY59J1sAX_XYmHH&oh=471ddd306901fa5abb211b127c10f03b&oe=5E9A57DF,15,7459210356,"You watch me go to the bathroom, I watch you too. . #poodleloo #poopervisor",7/10/2019 19:01
514,B2Rbvn_BrTz,http://instagram.com/p/B2Rbvn_BrTz,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/70428958_135661361036450_1113337689374729550_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=EOZFALhVUjMAX-oi2sT&oh=3f5dfee3b81bf53ca4a44113e77e6d1e&oe=5E9AB60F,15,7459210356,Judging you for not sharing your food with me. . #eyesofjudgement,11/9/2019 21:21
554,B17iH0RAbKu,http://instagram.com/p/B17iH0RAbKu,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69092407_148365309698782_5721838520704680571_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=cHzrxXRLNakAX9PbT_2&oh=a87c84ff36c7e4306142590270da4a29&oe=5E9385CA,15,9373844700,Pee ka boo <U+0001F47B>,3/9/2019 9:13
576,B1seypChT2i,http://instagram.com/p/B1seypChT2i,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/67743546_666389717207389_8461518759195012902_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=-EWDElQpofEAX88Ltfy&oh=208453d86f96ef0e95fd314e4dc59f3f&oe=5E9974E6,15,7459210356,I am a good boy! Everyone says so <U+0001F43E><U+0001F43E> . #thegoodestboi,28/8/2019 12:55
358,B35psQ_n852,http://instagram.com/p/B35psQ_n852,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/75323111_159981621876746_2955285190169793927_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=xJChOSXkodQAX_pvKdR&oh=be899cf737555ae94c045014cb7f6a6c&oe=5E8F330E,14,271696820,I think I accidentally adopted a #doggo instead of a #cat #meow. Please confirm  #adoptdontshop #spcasingapore #maizethecat #mycatthinkshesadog #catsofinstagram #catsofsingapore #notouching,22/10/2019 8:43
376,B3rkNzGA6Wl,http://instagram.com/p/B3rkNzGA6Wl,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/72155420_183208739389435_2502990793906005190_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=TIKRAb4-_xcAX_RaBy8&oh=f0e4c719a547548d3f5973171e875b3e&oe=5E8F35B3,14,7459210356,My haircut is incomplete. Jiejie was tired and didn't trim my front legs. Now I look like I have weird sleeves. I am too embarrassed to face you. . #closeup #badhairday #actuallyhelooksfine,16/10/2019 21:26
494,B2jfYZ_h-vG,http://instagram.com/p/B2jfYZ_h-vG,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/70509696_504116530383286_6665984668367560194_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=9v8Zk3RGCFgAX97Y7hU&oh=f35f79fdc721f536e5965a0b0ec6f480&oe=5E97E2A1,14,781833777,Have a smile on these hazy days  #spcasingapore #dog #socks #smile,18/9/2019 21:39
585,B1p6N-EAobP,http://instagram.com/p/B1p6N-EAobP,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/68895410_380884155956473_6530011601477254551_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=L8Vw6fTE-XEAX_4qEFb&oh=b71a26b06ec3b478e7ed0344e03601d5&oe=5E9116A3,14,9373844700,Posing on my new throne.,27/8/2019 12:57
92,B75-ATGA_hQ,http://instagram.com/p/B75-ATGA_hQ,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/82685744_1098060767222519_6767651556981040739_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ZPGS1ZgF6nsAX8Xu88x&oh=c0370c37c9722ae9da7cab67149d550b&oe=5E96A304,13,12597544940,I have the squishiest body so I can fit in the tiniest spaces. <U+0001F9B8><U+200D><U+2642><U+FE0F> . #ninjacat #cats #catsofsingapore #singaporecats #sgcats #meow #dailycat #pet #petsofinstagram #pets #adoptdontshop #spcasingapore #<U+306D><U+3053> #hideandseek,29/1/2020 21:47
121,B7Vi_wPhbxr,http://instagram.com/p/B7Vi_wPhbxr,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/82550918_487372948862646_1235060359462959011_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=VhU7EiUkceYAX8wPFNf&oh=0d681a62346c0d514fe02497d47685ce&oe=5E94C350,13,645359915,A good friend #thanksmrwong got me in to watch the final 5 shorts screening at Capitol of www.15shorts.com #15shorts #cityofgood #cityofgoodsg which is a set of short films revealing the giving side of Singaporeans who may not be as well known. #thebrowndog had me reaching for non-existent tissues - totally unprepared. Went to #givingsg to make token donations to #animalloversleague #animalloversleaguesg and #spcasingapore - can definitely eat less for the cause. Check out the rest!,15/1/2020 18:18
371,B3uTct3Apbf,http://instagram.com/p/B3uTct3Apbf,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/73163739_136881357645637_2395696850622131629_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=oyQyzvc4cmAAX_J1xmd&oh=1cce680bbdc96792b64c67bf99322692&oe=5EA73E76,13,7459210356,"What, you've never seen a hamsum doggie before? . #yandaodog #heytheregoodlooking",17/10/2019 22:57
388,B3jaS8IgUlr,http://instagram.com/p/B3jaS8IgUlr,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/71209567_196541991357548_6042159403363282823_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=XxEvTvsvsS0AX8WnVtb&oh=80c8e5c6b1ccef7ca5fd4bfda7e991e3&oe=5E925CCB,13,7459210356,Jiejie says Monkey is filthy and he has to have a bath. Poor Monkey. Now I have to work hard to make him smell like me again! . #monkey #squeakytoy #yellow #bathtime #bubblebath,13/10/2019 17:26
542,B2B4WxsHJv1,http://instagram.com/p/B2B4WxsHJv1,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/68773712_155726045488154_6594572324096385380_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=nl2YhzqoJPQAX9eIj87&oh=e7a5aaa70f7972ee8285d976324f78e0&oe=5E8E5923,13,7597551613,We had a group of very enthusiastic volunteers from the Ministry of Social and Family Development come down to the SPCA to spend some time with the furry friends.  It was my pleasure to facilitate their interaction with the shelter dogs. The dogs were also happy to get a chance to stretch their legs and hit up the volunteers for treats and cuddles <U+0001F604>. . . . #spcasingapore #spcasg #corporatevolunteering #volunteerdogwalker #singaporedogs #positivereinforcement #puppylove_sg #msfcares #ministryofsocialandfamilydevelopment,5/9/2019 20:23
