date,text
20/3/2020 19:24,"b'Houston SPCA reducing adoption fees, extending hours to find animals homes during pandemic https://t.co/bC2vAt4nXC via @houstonchron'"
20/3/2020 19:24,"b""RT @CBCNorth: If you've had contact with this dog, call the N.W.T. Health Department https://t.co/vsCLpG26Lj https://t.co/sIIgSj0UGd"""
20/3/2020 19:16,"b'@XposeTrophyHunt I sincerely hope that the Randburg SPCA beat this and win. This man should be fined,  jailed and n\xe2\x80\xa6 https://t.co/cwI9mEf6QG'"
20/3/2020 19:10,b'@Tulsa_SPCA Are there kittens left? Can we come by this afternoon?'
20/3/2020 19:08,"b""RT @CabinRadio: Anyone who came into contact with a dog named Kit at Yellowknife's NWT SPCA this month is being urged to come forward after\xe2\x80\xa6"""
20/3/2020 19:08,b'Anybody want to go help pass out food to homeless with her? Gonna go to the Gotham SPCA to check their supplies too.'
20/3/2020 19:00,b'FRIDAY PUPPY: 10-month-old pug mix McCloud is looking for her fur-ever home. Contact the Maryland SPCA for details. https://t.co/eeiE6Ei7aZ'
20/3/2020 19:00,b'Coronavirus: SPCA urges pet owners to plan pet care - Insurance Business New Zealand - https://t.co/dAY3K3SEmR'
20/3/2020 18:58,b'RT @h_leeee: Social distancing isn\xe2\x80\x99t a thing with animals right? I\xe2\x80\x99m trying to go hangout at the SPCA for awhile \xf0\x9f\xa5\xba'
20/3/2020 18:48,b'My coworker wants us to donate money &amp; supplies to the SPCA on Monday for national puppy day....girl.....niggas are dying\xf0\x9f\x98\x92'
20/3/2020 18:47,b'the spca adoption website got me tryna adopt like 17 animals'
20/3/2020 18:46,"b'The Randburg SPCA is taking on parrot breeder Antonius Gerhardus Meiring, describing his court application for the\xe2\x80\xa6 https://t.co/orzhlsSDyI'"
20/3/2020 18:40,b'RT @NSSPCA: If you or an animal are in need of SPCA services or would like to make an appointment to adopt please contact your local SPCA s\xe2\x80\xa6'
20/3/2020 18:38,b'SPCA #COVID19 response foster program in full swing! Look how happy these pups are to be out of the shelter for a w\xe2\x80\xa6 https://t.co/GMOPp0pk38'
20/3/2020 18:35,b'Vincent is bilingual and is a graduate of @ChamplainSL Vincent has extensive military experience and was a Sgt in t\xe2\x80\xa6 https://t.co/rmHPbzJasN'
20/3/2020 18:32,"b'Day 3 working from home @HB_SPCA #hbspca @ Dundas, Ontario https://t.co/aegAnTm6FZ'"
20/3/2020 18:29,b'RT @LASPCA: Our friends at @shakeshack our still open and we are so happy they are! Our team loved the little break and the burgers! \n\nWe s\xe2\x80\xa6'
20/3/2020 18:28,b'Tulsa SPCA seeking pet foster homes https://t.co/TzbZq1cfX2 https://t.co/f8qfzDsBNo'
20/3/2020 18:28,"b'RT @spcaoftexas: REMINDER: Our shelters and clinics are closed to the public, but you can still adopt by making an appointment. To book you\xe2\x80\xa6'"
20/3/2020 18:25,"b'RT @ChampMulberry: Even though our yard sale last Saturday was canceled, we had enough donations to purchase all this food for the SPCA! We\xe2\x80\xa6'"
20/3/2020 18:20,b'Social distancing isn\xe2\x80\x99t a thing with animals right? I\xe2\x80\x99m trying to go hangout at the SPCA for awhile \xf0\x9f\xa5\xba'
20/3/2020 18:03,b'@BC_SPCA I can\xe2\x80\x99t find your online application form to join the foster team and can\xe2\x80\x99t get ahold of anyone at the off\xe2\x80\xa6 https://t.co/0qup8sWHvT'
20/3/2020 18:03,"b""RT @nyshelterpets: \xf0\x9f\x98\xba Come pick up #MISSY before it's too late! #spca She needs your support! #adoptdontshop \xf0\x9f\x92\x9a https://t.co/elFlBXTLUe https\xe2\x80\xa6"""
20/3/2020 18:01,"b'RT @Kat_Maybird: Need a WFH pal? Cville SPCA needs emergency foster homes for shelter dogs &amp; cats for 4-6 weeks. Just apply, watch a quick\xe2\x80\xa6'"
20/3/2020 18:01,"b""RT GoodDayFox4: Today's sweet #DogoftheDay is Queen, a 1-year-old boxer mix. She's looking for an owner willing to\xe2\x80\xa6 https://t.co/iJhD4iVWIY"""
20/3/2020 18:01,"b'REMINDER: Our shelters and clinics are closed to the public, but you can still adopt by making an appointment. To b\xe2\x80\xa6 https://t.co/TtqMWnEzxP'"
20/3/2020 18:00,b'RT @GreatPlainsSPCA: Bad pet drawings? We\xe2\x80\x99ve got em \xf0\x9f\x98\x8e Thanks @fox4kc for featuring our FUNdraiser! https://t.co/KzIIxHolnT https://t.co/SXG\xe2\x80\xa6'
20/3/2020 17:57,b'Our friends at @shakeshack our still open and we are so happy they are! Our team loved the little break and the bur\xe2\x80\xa6 https://t.co/vY2jnTS8YD'
20/3/2020 17:57,b'I adopted this sweet baby gal from the SPCA yesterday and I love her to bits and she\xe2\x80\x99s been laying on my chest all\xe2\x80\xa6 https://t.co/K3ZHw2qIeT'
20/3/2020 17:57,"b'@MumbaiMirror @mybmc Today, a volunteer and her husband from Thane SPCA got chased by a mob for feeding and taking\xe2\x80\xa6 https://t.co/dEI5yCSjOZ'"
20/3/2020 17:57,"b'b4 we collectively wade back into to the mucky pond of existential dread for today, make i reco some water wings of\xe2\x80\xa6 https://t.co/bkWuI2HPKl'"
20/3/2020 17:53,b'The @IVHSSPCA Inland Valley Humane Society and SPCA shelter in #Pomona is officially closed to the public due to th\xe2\x80\xa6 https://t.co/wR2SPoXwAB'
20/3/2020 17:50,"b'REMINDER: Our shelters and clinics are closed to the public, but you can still adopt by making an appointment. To b\xe2\x80\xa6 https://t.co/D6ZaZhXO1s'"
20/3/2020 17:49,"b""@Gus_802 He'll be 3 in June.  So we're thinking, as we're both home office for the next few months, of going down a\xe2\x80\xa6 https://t.co/lBjBklkENo"""
20/3/2020 17:49,"b'RT @SherryInk: Fredericksburg, VA SPCA needs dry dog food. Here is their Amazon wish list if you can help. I sent 2 bags dog food, 1 case k\xe2\x80\xa6'"
20/3/2020 17:41,"b""My Youthline Poster https://t.co/oonTRKVrbE Hey readers, last week we looked at helplines and community's we had to\xe2\x80\xa6 https://t.co/2LBv8ir6AY"""
20/3/2020 17:38,"b'Starting TODAY until 3/27, our friends at the Jefferson Parish SPCA will be participating in our 20th annual TOUR F\xe2\x80\xa6 https://t.co/Sq5EpAjmKj'"
20/3/2020 17:36,b'Should be given to the spca for euthanasia. https://t.co/JwIuYWAZcM'
20/3/2020 17:30,b'RT @HB_SPCA: Please help us spread the word by sharing this information.\n\nThe Hamilton Burlington SPCA is currently CLOSED to the public!\xe2\x80\xa6'
20/3/2020 17:20,"b'RT @GreatPlainsSPCA: Through the rapidly evolving COVID-19 situation, our number one priority is to keep our staff, volunteers and animals\xe2\x80\xa6'"
20/3/2020 17:19,"b'@Brandi_NE So funny, I am thinking about fostering (which means keeping) another from local SPCA which is overwhelmed'"
20/3/2020 17:14,"b'RT @fox4kc: With animal shelters struggling amid the coronavirus shutdowns, Great Plains SPCA is looking to brighten your day \xe2\x80\x94 with some r\xe2\x80\xa6'"
20/3/2020 17:13,b'RT @cleabrooks: Thank you SPCA for helping me find my new babies!! I will be a cat mom again as of Monday!!!!! Meet my sweet girls Kora &amp; K\xe2\x80\xa6'
20/3/2020 17:11,b'RT @tatumcarla_: @vincentvanhoeh Please repost this so that we can find out as much as we can about this guy. The SPCA can\xe2\x80\x99t do anything wi\xe2\x80\xa6'
20/3/2020 17:07,"b'RT @CKLBRADIO: Yellowknife SPCA reports rabid dog, CPHO asks anyone in contact to call - https://t.co/6Egs3CkPJL'"
20/3/2020 17:07,"b'RT @tatumcarla_: To everyone who didn\xe2\x80\x99t catch my last update, we found out who the guy that posted the video is. We\xe2\x80\x99ve handed all the infor\xe2\x80\xa6'"
20/3/2020 17:07,"b'Yellowknife SPCA reports rabid dog, CPHO asks anyone in contact to call - https://t.co/6Egs3CkPJL'"
20/3/2020 17:05,b'The Saskatoon SPCA urgently needs help to get dozens of animals adopted.\nhttps://t.co/SqbGbei4KS'
20/3/2020 16:48,b'Hi everyone nows really the perfect time to pop by the SPCA and adopt a loving pet to keep you cozy during this loc\xe2\x80\xa6 https://t.co/xgOjPZQRbD'
20/3/2020 16:44,"b'Rest assured during these crazy times our animals are still getting lots of love and playtime! Natasha, the blue pi\xe2\x80\xa6 https://t.co/SYERbTnG94'"
20/3/2020 16:43,"b'RT @tatumcarla_: We found the guy online! We now have his name and surname, and the SPCA has promised to trace the number plate themselves!\xe2\x80\xa6'"
20/3/2020 16:38,b'Kamdhenu ambulance of Naresh Sharma ji  rescued this sweet cute nandi baba from sector 40 noida today\n\nHad no money\xe2\x80\xa6 https://t.co/riU4s2Lw50'
20/3/2020 16:36,b'RT @ESL_fairy: So nice to see some photos in this thread of furry family members who were adopted through the SPCA/Humane Society. Thanks t\xe2\x80\xa6'
20/3/2020 16:35,"b'Ebony is normally very shy, but when she met her foster brother she lit up! Shy &amp; fearful dogs like Ebony do best i\xe2\x80\xa6 https://t.co/jWBGOoPeVd'"
20/3/2020 16:34,b'Thank you for being there for the animals @mizmayette!\n\xe2\x9d\xa4\xef\xb8\x8f https://t.co/dysRgM6x4f https://t.co/8AZqZ2wmyu'
20/3/2020 16:31,"b""If you've had contact with this dog, call the N.W.T. Health Department https://t.co/vsCLpG26Lj https://t.co/sIIgSj0UGd"""
20/3/2020 16:30,b'\xf0\x9f\x90\xbe Come meet #BUCKWHEAT now! #spca He needs a loving home! #Adoption \xf0\x9f\x98\x8a https://t.co/lnojF8dSX8 https://t.co/PUim7ccpw4'
20/3/2020 16:27,b'Humans: Dogs will bring us comfort during these troubling times\n\nGod: https://t.co/XHvlVVHnf9'
20/3/2020 16:26,b'Marlowe does some research on SPCA co-founder Caroline Earle White for her Women\xe2\x80\x99s History project! #marloweupdate\xe2\x80\xa6 https://t.co/l1XiH2ZPTf'
20/3/2020 16:26,"b'Rest assured during these crazy times our animals are still getting lots of love and playtime! Natasha, the blue pi\xe2\x80\xa6 https://t.co/0L1DHRZRdJ'"
20/3/2020 16:24,"b""If you've had contact with this dog, call the N.W.T. Health Department | CBC News https://t.co/QSien3Zp4q?"""
20/3/2020 16:21,"b'@beeeharp Hi there, thank you for your kind offer. We are reaching out to our existing network of foster volunteers\xe2\x80\xa6 https://t.co/XLQyi81z4U'"
20/3/2020 16:18,"b'To everyone who didn\xe2\x80\x99t catch my last update, we found out who the guy that posted the video is. We\xe2\x80\x99ve handed all th\xe2\x80\xa6 https://t.co/qzoxczImn8'"
20/3/2020 16:18,b'5. A North Carolina SPCA is doing video stream meet and greets: https://t.co/TFaNwe1n1T.'
20/3/2020 16:17,b'RT @HoustonChron: Houston shelter reduces adoption fees amid virus pandemic https://t.co/TVIBoH6ZzH'
20/3/2020 16:05,"b'With animal shelters struggling amid the coronavirus shutdowns, Great Plains SPCA is looking to brighten your day \xe2\x80\x94\xe2\x80\xa6 https://t.co/x8dSI2evgF'"
20/3/2020 16:02,"b""Anyone who came into contact with a dog named Kit at Yellowknife's NWT SPCA this month is being urged to come forwa\xe2\x80\xa6 https://t.co/MH0r2OMxjd"""
20/3/2020 16:00,b'Shout out to the SPCA of Brevard for providing an individual with disabilities the opportunity to learn and grow th\xe2\x80\xa6 https://t.co/tWRe5zTsy1'
20/3/2020 15:56,"b'RT @NewsRadio930: No @NewsRadio930 Newshound today, but @YourSPCA Gina Lattuca did talk up another furry friend named Oliver: https://t.co/\xe2\x80\xa6'"
20/3/2020 15:54,b'Please help us spread the word by sharing this information.\n\nThe Hamilton Burlington SPCA is currently CLOSED to th\xe2\x80\xa6 https://t.co/DvYgWNHELy'
20/3/2020 15:52,"b'@AmysOnTheMoon @daarkthrone I wish it were too, it\xe2\x80\x99s messed up. GIRL, I worked at an SPCA &amp; I had one employee lite\xe2\x80\xa6 https://t.co/wFssb7xKQU'"
20/3/2020 15:50,b'Dogs make life better. Even in a crisis. #AdoptDontShop  #rescuedogs @BC_SPCA @freekoreandogs @HugABull \xf0\x9f\x92\x95\xf0\x9f\x90\xb6 https://t.co/AH7N1LkIuj'
20/3/2020 15:50,"b'Even though our yard sale last Saturday was canceled, we had enough donations to purchase all this food for the SPC\xe2\x80\xa6 https://t.co/90Ty1TWYHs'"
20/3/2020 15:47,"b'RT @beccaghennes: @HoustonSPCA reducing adoption fees, extending hours to find animals homes during pandemic https://t.co/MeWI6POLA4 via @h\xe2\x80\xa6'"
20/3/2020 15:46,"b""\xf0\x9f\x90\xb6 Come adopt #MONA ASAP! #spca She's waiting for you! #adoptdontshop \xf0\x9f\x92\x9b https://t.co/PjoBzalXyI https://t.co/AFdc5Nn90X"""
20/3/2020 15:38,b'@MichaelPlaxton The SPCA has waived the adoption fees on cats and kittens....'
20/3/2020 15:36,b'PUPDATE \xf0\x9f\x90\xbe! Remember the 17 husky puppies who came into care a couple of months back? Some of their new pawrents got\xe2\x80\xa6 https://t.co/cSSlmGLf5B'
20/3/2020 15:32,"b'animals lover  ornot, keep some food for strays dogs&amp; cats in your localities, campuses, and near colleges water bo\xe2\x80\xa6 https://t.co/duuhDZgdhK'"
20/3/2020 15:30,b'Imagine your dog and wallet smiling at you at the same time. The SPCA of Texas is providing FREE spay/neuter surger\xe2\x80\xa6 https://t.co/ayim74dXSG'
24/3/2020 5:07,b'RT @Vairesh_la: https://t.co/QXXcq1K4AY.  For your dog walking needs @kesava_sundram'
24/3/2020 3:27,"b'RT @proffwhiskey: #dhruvrathee on 6th Feb UDA, Singapore, Italy, Taiwan, Hong Kong, Japan and South Korea already had +ve cases of #Chinese\xe2\x80\xa6'"
24/3/2020 3:08,"b'#dhruvrathee on 6th Feb UDA, Singapore, Italy, Taiwan, Hong Kong, Japan and South Korea already had +ve cases of\xe2\x80\xa6 https://t.co/PqDSMNF4z1'"
24/3/2020 2:59,b'@junjijayme165 SO PLEASE STOP ADDING INSULT TO INJURY by reminding me HOW BPI IS TOO BIG..(or is it powerful &amp; infl\xe2\x80\xa6 https://t.co/EOXC1eoWvq'
24/3/2020 2:44,b'@dog_rates Bailey says hello from Singapore. Now going back to napping. https://t.co/3EffOhDxZX'
24/3/2020 2:39,"b'@swimtheorist @DrOz And i realized Singapore , Taiwan , HK , like they have been communicating with each other thru\xe2\x80\xa6 https://t.co/UXZAa2cOEu'"
24/3/2020 0:30,b'@Cat_Muse101 @abcnews International flights flying into domestic airports 5 days ago had no measures in protocols i\xe2\x80\xa6 https://t.co/RWv86JmiZh'
23/3/2020 22:13,b'RT @VGD_SG: Airdasher Singapore is having our 2nd @FightofAnimals tournament this weekend! Prizes are EGGS to celebrate the EGG DOG\n\nPoster\xe2\x80\xa6'
23/3/2020 21:15,b'Coronavirus: Singapore start-up thinks cat leukaemia drug could be Covid-19 cure | South China Morning Post\xe2\x80\xa6 https://t.co/Plu1a4pZFe'
23/3/2020 21:05,"b'RT @chrislhayes: Basically every country that isn\xe2\x80\x99t able to test and trace like S. Korea, Taiwan and Singapore, *desperately* tries to avoi\xe2\x80\xa6'"
23/3/2020 19:10,b'@dog_rates Whisky- living in England via Hong Kong and Singapore https://t.co/KlhI1aMeRb'
23/3/2020 15:07,b'This article has really good information and a possible cure for people infected by #coronavirus.\nhttps://t.co/ox3bg2mr30'
23/3/2020 13:30,"b'Normally don\xe2\x80\x99t talk about this kind of stuff, but man, FUCK THIS LADY. Her dog could have been given to another lov\xe2\x80\xa6 https://t.co/A5Wf9eXNOB'"
23/3/2020 10:19,b'RT @wilkgames: #screenshotsunday In this game of cat and mouse...who wins? Gonna dress them up in cute stuff and add some magicks. Stay saf\xe2\x80\xa6'
23/3/2020 10:01,b'Airdasher Singapore is having our 2nd @FightofAnimals tournament this weekend! Prizes are EGGS to celebrate the EGG\xe2\x80\xa6 https://t.co/O4kHueY0Ak'
23/3/2020 9:57,b'My baby brother tried to pick up other dog\xe2\x80\x99s poo today\xe2\x80\xa6 with his bare hands. \xf0\x9f\x92\xa9\n\n#sgdog #singaporedogs #sgmom\xe2\x80\xa6 https://t.co/IuG8Kh9Tj7'
23/3/2020 9:37,b'RT @shadow_twts: Singapore RIAS International Top Chart\n#5 Who feat. BTS\n#13 ON\n\nSingapore RIAS Regional Top Chart\n#1 Who feat. BTS\n#3 ON\n#\xe2\x80\xa6'
23/3/2020 8:41,"b'""We are not here to judge the owner but we cannot contain our disgust..."" https://t.co/cHslpetx0w'"
23/3/2020 5:55,"b'@jebus911 Rational response. If it wasn\xe2\x80\x99t for our dog, we would be in Singapore with my wife\xe2\x80\x99s family right now. Th\xe2\x80\xa6 https://t.co/5tXLYdvsis'"
23/3/2020 3:59,"b'1 of 2 @StateDept I am a retired, disabled Army veteran trying to get back to the US from Malaysia. What guidance a\xe2\x80\xa6 https://t.co/jIQ8INlbQG'"
23/3/2020 3:33,b'https://t.co/QXXcq1K4AY.  For your dog walking needs @kesava_sundram'
23/3/2020 3:26,"b'@SiriuslyCold Well I\xe2\x80\x99ve read that according to one hadith, angels does not enter a house that has dogs in it.\n\nAnd\xe2\x80\xa6 https://t.co/vQmnvVDRhZ'"
23/3/2020 3:15,"b'\xf0\x9f\x94\xb7 Brick Mario - Lego Build - Super Mario (60 cm / 23.6"" tall)\n\n\xf0\x9f\x94\xb7 Brick Cat - Lego Build - Doraemon (52 cm / 20.5"" t\xe2\x80\xa6 https://t.co/vE3GSwuWeV'"
23/3/2020 2:20,b'Briana the geographer with their pet Hobbes the Australian Cattle Dog are being chased by a Zhuchengosaurus in the\xe2\x80\xa6 https://t.co/MOLwrneAR7'
23/3/2020 1:19,"b""@MarissaLingen We actually suspect that he's good at that to avoid dog catchers. Unfortunately state dog catchers h\xe2\x80\xa6 https://t.co/9DG5Utx0lS"""
23/3/2020 0:43,b'RT @MicrobialLife: Is there anyone apart from @ScottMorrisonMP who still thinks #Australia is doing okay on #COVID19 &amp; able to follow #Sing\xe2\x80\xa6'
22/3/2020 23:08,"b""RT @lindayueh: Singapore's TraceTogether app uses bluetooth to record distance between users &amp; duration of encounters. People consent to gi\xe2\x80\xa6"""
22/3/2020 22:43,b'@IrelandinNZ @dfatravelwise Hi! Parents are struggling to get a flight out by Tuesday noon. Can\xe2\x80\x99t find any official\xe2\x80\xa6 https://t.co/jbgh2v7egU'
22/3/2020 22:31,b'@ukinaustralia @FCOtravel @UKinNZ Hi! Parents are struggling to get a flight out by Tuesday noon. Can\xe2\x80\x99t find any of\xe2\x80\xa6 https://t.co/UBxYYqU5nf'
22/3/2020 22:30,b'@UKinNZ Hi! Parents are struggling to get a flight out by Tuesday noon. Can\xe2\x80\x99t find any official info on the 72 hour\xe2\x80\xa6 https://t.co/JMD7kRhZg5'
22/3/2020 20:59,b'RT @ASavageNation: SHUTTING DOWN  ENTIRE STATES IS MADNESS! SINGAPORE CONTAINED VIRUS WITHOUT WRECKING ECONOMY AND IMPRISONING POPULATION.\xe2\x80\xa6'
22/3/2020 20:56,b'Decided to fly back to Australia today and self isolate before they close any more borders and I\xe2\x80\x99m stuck here witho\xe2\x80\xa6 https://t.co/GVTKOxWysL'
22/3/2020 20:49,"b'\xe2\x9c\xa8 RHYHORN NEST \xe2\x9c\xa8\nSingapore Botanical Garden\nSingapore\n1.307677,103.816795\n#PogoShinyMasters\n@FoxxyFoto\xe2\x80\xa6 https://t.co/UkN8MWDChi'"
22/3/2020 19:10,"b'@David_Speers Morrison in typical blunt attack dog mode used""Singapore""as his sole strategy 2defend ""his""pro school\xe2\x80\xa6 https://t.co/ZGmkhvJDfi'"
22/3/2020 18:42,"b'RT @AbhiQeep: \xf0\x9f\x94\xa5SHINYCHECK\xf0\x9f\x94\xa5\nNincada (18:25)\nMs Bug Bite / Aerial Ace\n(15/15/13) Iv 95.6 Cp 79 Lv 4\nSingapore, Singapore\n\n1.307708,103.816871\xe2\x80\xa6'"
22/3/2020 17:36,b'#screenshotsunday In this game of cat and mouse...who wins? Gonna dress them up in cute stuff and add some magicks.\xe2\x80\xa6 https://t.co/i8n0ZAExQh'
22/3/2020 16:50,b'@PrisonPlanet Singapore? Yes. It has always insisted on extremely high standards of hygiene - drop chewing gum and\xe2\x80\xa6 https://t.co/PK2pJKnXph'
22/3/2020 16:02,"b""@sgtrocky27 @steph93065 I was sick as a dog during Thanksgiving.   couldn't breathe. Sweated entirely through my cl\xe2\x80\xa6 https://t.co/k7qfQTRVUg"""
22/3/2020 13:01,b'Went on Paddy Power for a laugh... Exclusive betting offers on dog racing and the Singapore premier league \xf0\x9f\x98\x82\n#CoronavirusPandemic'
22/3/2020 12:06,"b""RT @quesquecestca: @rinmor What's the chance CR will do this..\nhttps://t.co/4uOsH5rIOt"""
22/3/2020 11:00,b'@emadolkotab @ChannelNewsAsia Wtf. Which rock are you living under? Singapore does not have a border with China. Th\xe2\x80\xa6 https://t.co/F0lxPNtwyK'
22/3/2020 10:49,b'RT @6uL6z8BlExx7m9T: Here you see a super relaxing #cat. https://t.co/ygnA0Gv4O7'
22/3/2020 9:49,b'@Kika_GuideDog @BlindDad_Uk @panmacmillan @BLM_Agency @LaurieEmTweets @rosiewilsreads @thebookseller @SeemaMistryP\xe2\x80\xa6 https://t.co/eD0nzuwKM8'
22/3/2020 8:02,b'@RoyGoodacre Sadly the ship has sailed on the Taiwan and Singapore approach. We are experiencing community spreadin\xe2\x80\xa6 https://t.co/UFPZj8dy3J'
22/3/2020 6:59,b'RT @Only4B0un: @bb0un Kat ~ Also pronounce as Cat \xf0\x9f\x90\xb1 from Singapore \xe2\x9d\xa4\xef\xb8\x8f'
22/3/2020 5:46,b'@bb0un Kat ~ Also pronounce as Cat \xf0\x9f\x90\xb1 from Singapore \xe2\x9d\xa4\xef\xb8\x8f'
22/3/2020 4:31,b'The cat allows me to take photos of her but of course with her rest bitch face. @ Singapore Yishun https://t.co/Ch9ufPsJLr'
22/3/2020 4:10,"b'Spot on.  We were in Singapore five weeks ago and the measures there then were strong, widespread &amp; clearly explain\xe2\x80\xa6 https://t.co/PmcXM7riDN'"
22/3/2020 3:56,b'@mana_kailani Singapore is regretting this. Their cases are now on the rise.'
22/3/2020 3:55,b'RT @mana_kailani: Nikki Savva on #insiders quoting the Singapore case of keeping schools open. Oh the ignorance Nikki ... they\xe2\x80\x99ve had aggre\xe2\x80\xa6'
22/3/2020 3:30,"b""@FayeWongfen @ab_cpa001 @CBSNews People in the United Stated don't eat dogs and bats. We have dogs for pets, not di\xe2\x80\xa6 https://t.co/1Axyr93H5p"""
21/3/2020 23:04,b'Assistant Accountant-Singapore -Prepare Fixed Assets &amp; Assets Schedule. Must Obtained Accounting Related Qualificat\xe2\x80\xa6 https://t.co/xSlzMSkPNv'
21/3/2020 21:26,"b'@BanfieldCareers Coronavirus: Singapore start-up thinks cat leukaemia drug could be Covid-19 cure\n\n  Retromad1, \n\nI\xe2\x80\xa6 https://t.co/t6DkLVwjOA'"
21/3/2020 20:38,"b'Roman Reigns dishes out dog food to King Corbin: SmackDown, Jan. 31, 2020 https://t.co/SjRAnrbvLI via @YouTube'"
21/3/2020 19:43,"b'@BarnfatherTracy @SingaporeAir Me neither, very annoying and frustrating. Not a cat in hells chance of me ever flyi\xe2\x80\xa6 https://t.co/pZAxydkbAj'"
21/3/2020 18:16,"b'@politico So when orders of magnitude more Americans die than China or Italy\xe2\x80\x94 not to mention Singapore, Hong Kong o\xe2\x80\xa6 https://t.co/3DJldGKNI3'"
21/3/2020 16:30,"b'RT @TantanBroz: @elonmusk In China, USA and Singapore Hydroxychloroquine (Malaria drug) has been proved can effectively control the Covid-1\xe2\x80\xa6'"
21/3/2020 12:15,b'Have you seen a cat with a mask and a Walrus Moustache?\n\n#walrus #walrusmoustache #singapore #cats #sgcats\xe2\x80\xa6 https://t.co/JIsvlVL9d5'
21/3/2020 12:04,b'@LucyAPercival Stay safe.  Look at Singapore data and how they deal with it.'
21/3/2020 9:04,b'\xe3\x80\x90WTS\xe3\x80\x91 EXO chen doll\nshiba dog chen  10cm new 12SGD\ndinosaur chen 10cm new 12SGD\nmonkey chen 10cm  12SGD\nhamster che\xe2\x80\xa6 https://t.co/jWvRLKGvCC'
21/3/2020 7:24,b'RT @jonseymour: Here is another version of the graph with fitted equations displayed.\n\nBe sceptical of any claim that Australia is handling\xe2\x80\xa6'
21/3/2020 6:57,b'@ILoveNormPowell @clumsy_cat_lady @ErikSolheim @chrislepkowski There is not a piece of litter on the streets of Sin\xe2\x80\xa6 https://t.co/WP6Lh45AQp'
21/3/2020 6:32,b'RT @randomyoko: Some random dude from Singapore was bashing me in the comment section saying that I\xe2\x80\x99m a dog(puppet) of the US. Some people\xe2\x80\xa6'
21/3/2020 5:54,b'Some random dude from Singapore was bashing me in the comment section saying that I\xe2\x80\x99m a dog(puppet) of the US. Some\xe2\x80\xa6 https://t.co/gkNDUceNHl'
21/3/2020 5:33,b'I cannot understand her. She much prefers being under the sun and getting a tan \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f only a dog in #Singapore https://t.co/O0Zf3tMLGV'
21/3/2020 5:21,b'@wil_da_beast630 @PsychRabble @RobHHill @jefe_sd I agree that Singapore handled it \xf0\x9f\x91\x8d.\nThe time to have done that wo\xe2\x80\xa6 https://t.co/PnCKwc59An'
21/3/2020 4:54,b'\xe2\x9a\xa0\xef\xb8\x8f(New) Toysheart - The Fire Cat Ghost Rider Kasya Musume - $67.90\nFeaturing 4 different levels of spiral working j\xe2\x80\xa6 https://t.co/q4aNMgcg2p'
21/3/2020 4:27,b'@united flying internationally via Singapore Air &amp; then flying domestic with United. Since these are partner airlin\xe2\x80\xa6 https://t.co/ngehO4nTeg'
21/3/2020 3:27,"b'Coronavirus: Singapore start-up thinks cat leukaemia drug could be Covid-19 cure\n\n  Retromad1, \n\nIt was designed to\xe2\x80\xa6 https://t.co/moYF5UZCZV'"
21/3/2020 2:16,b'Could a cat leukaemia drug be the key to coronavirus treatment? https://t.co/bPwuRT6Ngm'
21/3/2020 0:07,b'Chairman Meow\xe2\x80\x99s usual position after breakfast. He sat up when I went to say hello to him. Now he is sleeping again\xe2\x80\xa6 https://t.co/trHxdv4gGc'
20/3/2020 21:52,b'RT @beanynne: I\xe2\x80\x99m flying back to Singapore today!! \\o/ I get to see my big chungus cat again ;o; https://t.co/Dhng1O5IHD'
20/3/2020 20:55,b'Of all places in Singapore u give me referee at fucking juying sec knn that one nt even consider jurong West nabei\xe2\x80\xa6 https://t.co/HxAcG7y3E4'
20/3/2020 20:48,"b'RT @billbowtell: Thanks entirely to the lack of planning and commitment, and adherence to the reckless policy of herd immunity cooked up in\xe2\x80\xa6'"
20/3/2020 13:30,b'RT @StevieBrexit: Singapore shows how to limit #Coronavirus without resorting to draconian measures\n\nThey have much more interaction with C\xe2\x80\xa6'
20/3/2020 12:55,"b'RT @donmorgan007: @RichardBurgon You are a dangerous fool. \nThe ""2nd waves"" are beginning in Singapore, Taiwan &amp; Hong Kong. They tried Drac\xe2\x80\xa6'"
20/3/2020 11:47,b'@km1sesh impossible no chance of a dog in my singapore noodles'
20/3/2020 11:43,b'Rolled Eyes....\n\n#robin #cat #cats #catmolester #neko #\xe7\x8c\xab #\xe3\x81\xad\xe3\x81\x93 #\xea\xb3\xa0\xec\x96\x91\xec\x9d\xb4 #maospotted #sgcats @ Singapore https://t.co/QL4GRVJ3eM'
20/3/2020 11:12,b'Could a cat leukaemia drug be the key to coronavirus treatment? https://t.co/tx6EKGQ89y'
20/3/2020 10:04,b'RT @jiminiful: pls RT!!! \xf0\x9f\x98\xad\nlooking for CAT 1 PURPLE or YELLOW tickets (preferably yellow 2 zone) for LYS SINGAPORE 1.19\n\nif you are selling\xe2\x80\xa6'
20/3/2020 9:52,b'@baconator_fts Dog in Singapore ? Belarus overs ?'
20/3/2020 8:39,"b'@KanchanGupta @Makhanlal2_ @dhume Absolutely, 1918 Spanish flu resulted in freedom in 1947, 2020 carona will end Mo\xe2\x80\xa6 https://t.co/4AafN9iOYe'"
